Happiness_ID;Country_ID;Year;Happiness;Log_GDP_Per_Capita;Social_Support;Life_Expectancy;Freedom;Generosity;Corruption
1469;24;2015;5.124;7.993;0.844;61.4;0.847;0.013;0.742
1470;25;2020;5.123;9.544;0.718;64.825;0.764;-0.225;0.583
1471;88;2018;5.122;8.347;0.795;61.3;0.958;0.029;0.744
1472;8;2017;5.122;9.718;0.884;66.65;0.685;-0.084;0.851
1473;109;2019;5.121;7.283;0.712;54.9;0.706;0.044;0.828
1474;44;2014;5.119;9.443;0.959;65.52;0.759;-0.013;0.762
1475;61;2008;5.118;9.887;0.645;66.58;0.415;-0.194;0.785
1476;13;2015;5.117;9.428;0.656;67.0;0.631;-0.058;0.96
1477;78;2019;5.114;8.607;0.673;64.3;0.902;-0.067;0.656
1478;8;2014;5.113;9.631;0.783;66.26;0.532;0.066;0.912
1479;15;2019;5.108;10.055;0.948;66.3;0.822;-0.115;0.943
1480;52;2021;5.108;9.4;0.812;64.05;0.596;0.0;0.824
1481;93;2024;5.116259094413221;9.495556765920947;0.7787504907328701;56.751479685054456;0.665368688805019;-0.22328640328947089;0.8250513656475482
1482;93;2023;5.104;9.554;0.735;58.9;0.722;-0.16;0.822
1483;4;2007;5.104;9.4;0.848;63.402;0.381;0.0;0.894
1484;41;2008;5.104;8.45;0.857;64.5;0.791;0.07;0.819
1485;24;2016;5.104;8.036;0.857;61.55;0.703;0.001;0.632
1486;20;2006;5.102;8.922;0.812;59.48;0.554;-0.169;0.926
1487;8;2013;5.102;9.642;0.828;66.12;0.533;-0.106;0.908
1488;85;2007;5.101;8.888;0.704;60.54;0.603;0.307;0.96
1489;74;2016;5.1;8.085;0.837;60.475;0.839;0.155;0.817
1490;15;2018;5.099;10.008;0.924;66.2;0.724;-0.182;0.952
1491;31;2017;5.099;9.564;0.772;68.25;0.878;-0.18;0.744
1492;85;2017;5.098;9.3;0.796;62.55;0.865;0.482;0.9
1493;15;2017;5.097;9.974;0.942;66.1;0.689;-0.16;0.911
1494;45;2007;5.097;8.485;0.819;62.9;0.676;0.226;0.826
1495;143;2012;5.096;10.251;0.812;70.16;0.373;-0.31;0.959
1496;31;2012;5.095;9.247;0.788;67.22;0.808;-0.19;0.744
1497;142;2010;5.095;10.367;0.864;69.3;0.721;-0.112;0.948
1498;18;2010;5.095;8.508;0.903;62.3;0.75;-0.04;0.519
1499;60;2021;5.094;9.081;0.73;63.65;0.594;0.006;0.901
1500;96;2023;5.093;8.2;0.668;60.6;0.798;0.048;0.836
1501;61;2022;5.093;10.404;0.83;68.925;0.47;-0.195;0.767
1502;13;2017;5.09;9.517;0.775;67.1;0.564;0.087;0.923
1503;48;2006;5.088;9.306;0.919;65.36;0.858;0.033;0.755
1504;64;2011;5.085;8.861;0.833;62.66;0.579;-0.229;0.875
1505;82;2014;5.085;8.941;0.792;64.82;0.75;-0.022;0.744
1506;90;2006;5.084;9.455;0.913;46.0;0.649;-0.094;0.744
1507;78;2009;5.083;8.087;0.528;60.68;0.631;-0.091;0.776
1508;27;2011;5.083;9.468;0.859;62.52;0.579;-0.236;0.933
1509;5;2013;5.082;10.003;0.778;65.94;0.655;-0.135;0.952
1510;48;2007;5.081;9.365;0.848;65.12;0.886;-0.013;0.772
1511;142;2015;5.081;10.346;0.866;70.5;0.8;-0.169;0.941
1512;52;2019;5.081;5.527;0.888;64.4;0.626;0.124;0.839
1513;81;2020;5.08;8.958;0.781;62.025;0.932;-0.114;0.744
1514;94;2024;5.0914784662344355;8.625435004337335;0.6161753500413871;54.5487652271066;0.6915098133182108;-0.058841615777385926;0.734208725630842
1515;91;2020;5.079;8.127;0.597;56.525;0.761;-0.024;0.728
1516;4;2015;5.077;9.153;0.805;63.402;0.561;0.177;0.851
1517;86;2006;5.076;8.234;0.807;55.88;0.925;0.435;0.688
1518;90;2023;5.076;9.503;0.839;58.3;0.748;-0.109;0.861
1519;82;2015;5.076;8.999;0.849;64.9;0.75;0.064;0.744
1520;93;2021;5.075;9.533;0.754;58.25;0.699;-0.207;0.766
1521;98;2017;5.074;8.214;0.695;53.15;0.767;-0.036;0.844
1522;14;2013;5.074;9.763;0.736;66.44;0.502;-0.182;0.693
1523;81;2007;5.074;8.606;0.801;61.42;0.852;-0.027;0.88
1524;52;2017;5.071;5.943;0.896;64.75;0.636;0.05;0.844
1525;10;2013;5.07;10.115;0.834;65.2;0.631;-0.079;0.837
1526;22;2009;5.069;8.345;0.855;61.18;0.699;-0.145;0.896
1527;67;2009;5.066;9.213;0.744;61.64;0.611;-0.105;0.801
1528;2;2010;5.066;10.083;0.882;64.3;0.519;-0.281;0.962
1529;60;2010;5.065;9.009;0.854;60.9;0.419;-0.123;0.859
1530;24;2008;5.064;7.705;0.701;60.7;0.816;0.01;0.723
1531;23;2018;5.062;9.49;0.814;66.825;0.808;-0.171;0.677
1532;48;2015;5.062;9.625;0.893;63.2;0.856;-0.07;0.755
1533;82;2016;5.062;9.053;0.876;65.0;0.894;-0.112;0.799
1534;27;2010;5.058;9.411;0.884;62.2;0.484;-0.197;0.954
1535;108;2012;5.057;8.39;0.685;55.18;0.679;0.035;0.898
1536;32;2016;5.057;9.311;0.947;60.0;0.76;0.083;0.9
1537;64;2019;5.057;9.014;0.535;63.7;0.757;-0.256;0.757
1538;45;2014;5.056;8.533;0.79;61.5;0.696;0.011;0.834
1539;94;2021;5.056;8.579;0.554;55.95;0.717;-0.004;0.716
1540;99;2023;5.055;9.167;0.852;57.6;0.674;-0.113;0.873
1541;16;2020;5.054;9.666;0.75;66.3;0.787;0.127;0.877
1542;78;2008;5.052;8.047;0.467;60.16;0.606;-0.06;0.802
1543;5;2005;5.049;9.733;0.838;64.5;0.8;0.0;0.957
1544;86;2008;5.044;8.351;0.807;56.64;0.886;0.412;0.637
1545;59;2018;5.043;9.37;0.799;66.3;0.583;-0.153;0.759
1546;85;2015;5.043;9.222;0.809;62.3;0.779;0.466;0.946
1547;98;2015;5.038;8.193;0.646;51.8;0.791;0.041;0.868
1548;94;2017;5.038;8.484;0.661;53.65;0.732;-0.116;0.771
1549;31;2011;5.037;9.178;0.787;66.96;0.824;-0.192;0.744
1550;90;2019;5.035;9.536;0.848;56.2;0.738;-0.147;0.82
1551;69;2010;5.032;9.864;0.721;65.4;0.678;0.068;0.949
1552;32;2011;5.031;9.069;0.948;58.22;0.7;0.145;0.931
1553;27;2012;5.03;9.472;0.898;62.84;0.564;-0.231;0.896
1554;57;2012;5.027;10.775;0.911;65.48;0.682;0.0;0.438
1555;76;2007;5.027;8.2;0.569;56.22;0.729;-0.056;0.862
1556;65;2009;5.025;9.238;0.809;66.22;0.781;-0.127;0.722
1557;50;2006;5.024;9.189;0.91;64.44;0.671;-0.097;0.901
1558;5;2011;5.023;9.973;0.753;65.58;0.65;-0.148;0.964
1559;82;2013;5.023;8.89;0.759;64.74;0.92;-0.048;0.771
1560;95;2024;5.037151704457866;7.954660024045326;0.6317260156727463;52.503387516155016;0.6695849992103725;0.13849212923711604;0.815115451895721
1561;48;2013;5.016;9.515;0.878;63.68;0.889;0.016;0.752
1562;16;2019;5.015;9.728;0.815;66.1;0.725;0.018;0.923
1563;116;2012;5.013;8.094;0.78;50.72;0.788;0.004;0.806
1564;62;2019;5.006;9.553;0.698;66.3;0.623;0.128;0.728
1565;52;2018;5.006;5.935;0.887;64.575;0.611;0.068;0.828
1566;17;2018;5.004;9.497;0.684;69.075;0.824;0.005;0.899
1567;108;2018;5.004;8.542;0.761;57.625;0.817;0.058;0.846
1568;62;2023;5.004;9.651;0.809;66.9;0.615;0.254;0.764
1569;100;2019;5.004;7.105;0.677;55.5;0.831;0.021;0.729
1570;81;2012;5.002;8.748;0.813;61.72;0.914;0.048;0.771
1571;4;2014;5.0;9.082;0.706;63.402;0.441;0.01;0.775
1572;116;2011;4.999;8.054;0.864;50.06;0.663;-0.001;0.882
1573;88;2019;4.998;8.404;0.759;61.5;0.957;0.007;0.828
1574;50;2007;4.996;9.194;0.839;64.78;0.67;-0.069;0.83
1575;22;2010;4.996;8.329;0.885;61.6;0.72;-0.077;0.926
1576;17;2019;4.995;9.522;0.686;69.1;0.777;-0.103;0.914
1577;13;2011;4.995;9.3;0.725;67.0;0.333;-0.038;0.925
1578;47;2020;4.994;9.323;0.749;69.675;0.806;-0.094;0.912
1579;81;2011;4.994;8.699;0.789;61.66;0.883;0.068;0.783
1580;142;2012;4.994;10.314;0.866;69.78;0.774;-0.103;0.959
1581;76;2010;4.989;8.346;0.605;57.3;0.783;0.053;0.863
1582;110;2019;4.988;7.705;0.755;54.6;0.67;-0.04;0.846
1583;78;2011;4.986;8.181;0.606;61.72;0.838;-0.086;0.757
1584;69;2013;4.983;9.807;0.708;65.58;0.655;-0.012;0.921
1585;32;2015;4.983;9.318;0.906;59.9;0.686;0.167;0.9
1586;97;2009;4.98;8.439;0.722;51.18;0.537;0.063;0.913
1587;62;2022;4.977;9.636;0.8;66.75;0.57;0.209;0.766
1588;81;2013;4.977;8.796;0.846;61.78;0.907;0.016;0.756
1589;106;2019;4.976;8.057;0.442;55.5;0.77;-0.018;0.698
1590;16;2015;4.976;9.625;0.766;65.3;0.66;-0.053;0.824
1591;74;2014;4.975;8.056;0.786;60.14;0.712;0.108;0.841
1592;61;2024;4.991402852435493;10.30102551735593;0.8271696087214205;68.04039128203723;0.40058439534881884;-0.17285666845243147;0.8037601218936328
1593;95;2020;4.972;7.865;0.732;53.75;0.598;0.075;0.79
1594;92;2011;4.971;6.996;0.818;46.92;0.639;-0.03;0.719
1595;64;2012;4.97;8.877;0.676;62.82;0.757;-0.198;0.845
1596;96;2024;4.985684245932696;8.213272064639835;0.6773177399101404;58.63952064900977;0.7421055381824528;0.011321493561103669;0.8690532694056403
1597;108;2019;4.967;8.584;0.746;58.0;0.787;0.111;0.857
1598;10;2011;4.967;10.004;0.836;64.6;0.564;-0.006;0.934
1599;24;2013;4.967;7.916;0.701;61.2;0.693;0.055;0.764
1600;108;2008;4.965;8.145;0.622;53.42;0.838;0.115;0.863
1601;108;2013;4.965;8.436;0.676;55.62;0.794;-0.07;0.88
1602;21;2006;4.964;9.988;0.895;58.74;0.643;-0.312;0.935
1603;13;2009;4.963;9.246;0.735;67.0;0.258;-0.027;0.959
1604;98;2021;4.963;8.216;0.695;55.85;0.715;-0.029;0.849
1605;86;2022;4.962;8.981;0.659;61.4;0.891;0.091;0.706
1606;45;2011;4.961;8.492;0.766;62.1;0.783;0.091;0.884
1607;120;2012;4.955;7.745;0.896;47.6;0.47;-0.091;0.859
1608;91;2023;4.954;8.086;0.561;57.5;0.702;-0.051;0.745
1609;11;2007;4.954;10.147;0.931;65.32;0.538;-0.166;0.895
1610;99;2022;4.949;9.158;0.808;57.225;0.683;-0.124;0.849
1611;107;2019;4.948;7.719;0.805;58.2;0.704;0.132;0.826
1612;85;2006;4.947;8.839;0.771;60.32;0.713;0.343;0.915
1613;90;2020;4.947;9.458;0.891;56.725;0.757;-0.03;0.912
1614;98;2023;4.946;8.238;0.716;57.2;0.739;-0.028;0.855
1615;95;2021;4.945;7.879;0.627;54.2;0.676;0.157;0.784
1616;41;2007;4.944;8.431;0.866;64.4;0.836;0.135;0.826
1617;81;2010;4.942;8.679;0.805;61.6;0.893;0.028;0.812
1618;97;2008;4.939;8.389;0.78;50.86;0.584;0.115;0.892
1619;98;2019;4.937;8.231;0.711;54.5;0.712;-0.015;0.817
1620;97;2015;4.933;8.6;0.812;53.1;0.68;-0.04;0.926
1621;92;2019;4.932;7.159;0.742;50.4;0.87;0.068;0.682
1622;75;2022;4.931;8.604;0.59;57.725;0.745;0.0;0.865
1623;90;2011;4.931;9.527;0.858;50.5;0.835;-0.166;0.819
1624;66;2008;4.93;9.354;0.766;66.34;0.75;-0.134;0.709
1625;60;2022;4.928;9.127;0.753;64.125;0.661;0.068;0.855
1626;101;2018;4.927;7.626;0.665;54.525;0.721;-0.016;0.757
1627;86;2021;4.927;8.968;0.65;61.1;0.927;0.037;0.668
1628;62;2024;4.941841596077921;9.58176077945245;0.8133860641845339;65.68034007709309;0.5388793766444138;0.19330705840781104;0.7924047918915444
1629;103;2018;4.922;7.607;0.685;56.7;0.719;0.44;0.691
1630;91;2021;4.921;8.082;0.568;56.85;0.738;-0.023;0.733
1631;22;2011;4.921;8.374;0.891;62.02;0.748;-0.16;0.932
1632;11;2011;4.918;10.127;0.894;65.96;0.631;-0.095;0.94
1633;74;2009;4.917;7.853;0.813;59.84;0.616;0.029;0.95
1634;93;2019;4.914;9.58;0.763;57.6;0.736;-0.206;0.846
1635;11;2013;4.914;10.14;0.877;66.28;0.674;-0.119;0.912
1636;32;2013;4.913;9.26;0.935;59.06;0.748;0.13;0.928
1637;26;2012;4.911;9.549;0.762;62.26;0.599;-0.146;0.763
1638;25;2021;4.911;9.648;0.671;64.95;0.777;-0.29;0.723
1639;74;2018;4.91;8.221;0.768;61.025;0.77;0.107;0.742
1640;5;2010;4.909;9.924;0.689;65.4;0.566;-0.091;0.974
1641;122;2015;4.909;7.324;0.611;49.7;0.624;0.047;0.825
1642;63;2022;4.908;9.4;0.86;63.402;0.695;0.0;0.836
1643;96;2022;4.907;8.179;0.609;60.3;0.758;0.049;0.854
1644;63;2016;4.907;8.738;0.818;63.402;0.608;-0.151;0.812
1645;105;2014;4.905;8.308;0.765;55.58;0.819;0.161;0.849
1646;22;2015;4.905;8.477;0.857;63.7;0.813;0.194;0.858
1647;96;2021;4.903;8.164;0.645;60.0;0.759;0.026;0.821
1648;13;2007;4.9;9.191;0.766;67.0;0.342;0.006;0.926
1649;123;2011;4.898;7.785;0.824;41.52;0.618;-0.093;0.768
1650;16;2011;4.898;9.533;0.784;64.98;0.607;-0.094;0.865
1651;64;2018;4.897;8.996;0.554;63.6;0.773;-0.246;0.843
1652;24;2014;4.896;7.958;0.81;61.3;0.853;-0.007;0.698
1653;11;2009;4.895;10.092;0.901;65.64;0.464;-0.131;0.915
1654;26;2024;4.913248563563938;9.576373028606731;0.7214957672719565;62.73027607091293;0.7935445251277656;-0.0763823931120083;0.6845291568717059
1655;25;2019;4.892;9.615;0.675;64.7;0.811;-0.265;0.647
1656;118;2007;4.891;7.078;0.6;46.42;0.91;0.173;0.691
1657;97;2007;4.89;8.35;0.718;50.54;0.635;0.132;0.918
1658;61;2013;4.888;10.082;0.795;67.38;0.541;-0.235;0.698
1659;93;2020;4.887;9.54;0.701;57.925;0.528;-0.194;0.789
1660;90;2015;4.887;9.539;0.898;54.1;0.862;-0.138;0.853
1661;60;2018;4.886;9.21;0.764;62.225;0.598;-0.069;0.887
1662;99;2007;4.886;9.073;0.828;51.88;0.781;-0.107;0.839
1663;67;2014;4.885;9.242;0.619;61.94;0.578;-0.132;0.749
1664;32;2012;4.885;9.168;0.919;58.64;0.688;0.1;0.932
1665;91;2017;4.884;8.312;0.655;55.55;0.778;-0.148;0.763
1666;90;2018;4.884;9.546;0.841;55.675;0.753;-0.063;0.841
1667;23;2007;4.882;9.157;0.76;64.08;0.605;-0.255;0.817
1668;97;2024;4.9018113505583445;8.523067738268676;0.7918271868319676;53.290071251136396;0.707531792858554;0.1187587547356659;0.9400240819186918
1669;81;2009;4.88;8.626;0.775;61.54;0.874;-0.001;0.805
1670;63;2024;4.899905148390745;9.430903755772318;0.8126792157467447;63.713630739639655;0.7539112073174427;-0.0018340894398631413;0.7484028881334525
1671;86;2012;4.876;8.601;0.693;58.16;0.75;0.227;0.744
1672;65;2011;4.876;9.224;0.715;66.38;0.603;-0.207;0.913
1673;95;2017;4.874;7.776;0.634;52.4;0.738;0.034;0.75
1674;98;2024;4.895139642971748;8.256374071405586;0.7144272828940659;54.5487652271066;0.6695849992103725;-0.04568603277641912;0.8818280156579894
1675;27;2024;4.894186541887949;9.352781368509394;0.8766489993666544;63.398957245647104;0.7623438281281496;0.302936916749201;0.9315075844171257
1676;61;2019;4.872;10.245;0.792;68.4;0.631;-0.141;0.76
1677;97;2023;4.869;8.514;0.781;55.7;0.72;0.209;0.877
1678;117;2011;4.867;8.902;0.837;42.5;0.607;-0.069;0.917
1679;15;2015;4.865;9.903;0.908;65.9;0.637;-0.207;0.941
1680;62;2020;4.865;9.577;0.757;66.45;0.6;0.13;0.71
1681;31;2007;4.863;8.824;0.811;65.92;0.75;-0.182;0.744
1682;61;2020;4.862;10.257;0.857;68.575;0.51;-0.119;0.774
1683;4;2011;4.86;8.992;0.759;63.402;0.589;0.004;0.919
1684;86;2018;4.859;8.929;0.705;60.2;0.907;0.136;0.634
1685;78;2010;4.858;8.13;0.549;61.2;0.659;-0.033;0.774
1686;22;2016;4.857;8.5;0.914;64.225;0.814;0.051;0.917
1687;106;2017;4.853;7.984;0.436;54.9;0.727;-0.068;0.767
1688;63;2023;4.851;9.4;0.831;63.402;0.708;0.0;0.808
1689;94;2022;4.849;8.619;0.536;56.525;0.713;-0.009;0.743
1690;31;2008;4.846;8.911;0.748;66.18;0.853;-0.098;0.744
1691;120;2011;4.846;7.617;0.865;46.4;0.633;-0.077;0.83
1692;45;2015;4.845;8.553;0.772;61.3;0.534;-0.101;0.848
1693;63;2013;4.844;8.595;0.761;63.402;0.454;-0.163;0.78
1694;116;2015;4.843;8.121;0.691;52.7;0.759;-0.042;0.871
1695;48;2008;4.842;9.384;0.85;64.88;0.848;-0.05;0.728
1696;15;2016;4.838;9.94;0.926;66.0;0.7;-0.177;0.936
1697;116;2020;4.838;8.066;0.767;54.825;0.75;0.054;0.81
1698;119;2012;4.836;9.471;0.837;51.48;0.799;-0.197;0.814
1699;99;2018;4.834;9.237;0.864;55.725;0.754;-0.177;0.846
1700;92;2007;4.833;6.84;0.748;45.24;0.643;0.068;0.854
1701;93;2016;4.832;9.601;0.78;56.625;0.699;-0.207;0.817
1702;99;2024;4.855109397452171;9.126495832989198;0.840246304820518;55.29611477533891;0.6265786330757668;-0.17066407128560368;0.8804085994077285
1703;85;2020;4.828;9.351;0.751;62.925;0.853;0.529;0.914
1704;90;2014;4.828;9.546;0.881;53.2;0.794;-0.128;0.82
1705;95;2023;4.827;7.932;0.577;55.1;0.743;0.187;0.791
1706;107;2011;4.826;7.599;0.882;52.94;0.733;0.026;0.83
1707;32;2014;4.825;9.315;0.943;59.48;0.752;0.14;0.909
1708;57;2011;4.824;10.749;0.908;65.24;0.87;-0.061;0.583
1709;116;2006;4.824;7.834;0.798;46.76;0.721;-0.012;0.785
1710;75;2015;4.823;8.423;0.562;55.8;0.587;0.076;0.717
1711;97;2013;4.818;8.564;0.663;52.46;0.622;0.046;0.905
1712;26;2008;4.817;9.447;0.684;61.14;0.601;-0.034;0.715
1713;98;2016;4.816;8.207;0.659;52.475;0.713;-0.012;0.879
1714;85;2008;4.815;8.933;0.675;60.76;0.596;0.16;0.968
1715;8;2011;4.815;9.611;0.773;65.84;0.44;-0.191;0.977
1716;17;2014;4.814;9.358;0.626;68.72;0.735;-0.029;0.883
1717;74;2015;4.812;8.089;0.748;60.2;0.763;0.214;0.824
1718;47;2006;4.811;8.979;0.875;66.46;0.668;-0.076;0.895
1719;68;2009;4.809;8.25;0.756;58.64;0.644;-0.056;0.832
1720;66;2017;4.808;9.173;0.815;67.6;0.766;-0.156;0.744
1721;27;2006;4.804;9.414;0.852;60.92;0.624;-0.265;0.929
1722;64;2020;4.803;8.929;0.553;63.8;0.819;-0.238;0.803
1723;14;2009;4.801;9.702;0.816;66.12;0.556;-0.107;0.838
1724;64;2024;4.819844657351592;8.983720435577645;0.5783589586196726;62.69094188416386;0.7623438281281496;-0.22986419478995426;0.8506008581522468
1725;62;2021;4.788;9.616;0.771;66.6;0.609;0.172;0.761
1726;87;2014;4.786;8.205;0.774;59.12;0.87;0.7;0.592
1727;101;2011;4.785;7.45;0.71;51.64;0.725;-0.107;0.707
1728;60;2020;4.785;9.088;0.708;63.175;0.7;-0.021;0.849
1729;102;2011;4.785;8.482;0.75;57.7;0.567;0.047;0.747
1730;93;2018;4.783;9.565;0.785;57.275;0.719;-0.2;0.823
1731;93;2017;4.782;9.58;0.807;56.95;0.652;-0.231;0.868
1732;77;2020;4.778;9.468;0.842;67.1;0.803;-0.05;0.768
1733;60;2009;4.775;8.979;0.862;60.92;0.431;-0.198;0.854
1734;20;2007;4.775;8.954;0.804;59.86;0.696;-0.19;0.93
1735;13;2012;4.773;9.31;0.779;67.0;0.42;-0.016;0.953
1736;102;2010;4.772;8.471;0.857;57.4;0.669;0.05;0.727
1737;90;2016;4.77;9.536;0.875;54.625;0.774;-0.082;0.813
1738;96;2018;4.769;8.122;0.739;59.1;0.629;-0.08;0.805
1739;95;2019;4.768;7.842;0.655;53.3;0.691;0.092;0.756
1740;62;2011;4.768;9.636;0.582;65.14;0.798;0.188;0.665
1741;65;2014;4.764;9.284;0.68;66.62;0.589;-0.239;0.783
1742;67;2015;4.763;9.262;0.73;62.0;0.659;-0.094;0.684
1743;97;2010;4.76;8.488;0.824;51.5;0.565;0.062;0.911
1744;79;2010;4.758;7.614;0.539;51.1;0.6;0.118;0.707
1745;96;2020;4.757;8.127;0.621;59.7;0.797;-0.052;0.855
1746;143;2014;4.756;10.245;0.832;70.32;0.369;-0.293;0.93
1747;48;2012;4.753;9.479;0.879;63.92;0.84;-0.067;0.727
1748;63;2011;4.751;8.452;0.751;63.402;0.522;-0.131;0.75
1749;62;2015;4.75;9.548;0.572;65.7;0.78;0.164;0.699
1750;8;2007;4.75;9.536;0.844;65.28;0.453;-0.171;0.905
1751;74;2007;4.748;7.761;0.787;59.72;0.413;0.303;0.891
1752;59;2019;4.745;9.361;0.803;66.4;0.385;-0.002;0.741
1753;110;2017;4.742;7.675;0.741;53.8;0.753;-0.072;0.863
1754;101;2019;4.741;7.654;0.683;54.9;0.678;-0.007;0.729
1755;98;2009;4.741;8.101;0.729;49.16;0.698;-0.027;0.925
1756;37;2011;4.741;8.945;0.731;64.22;0.747;-0.133;0.707
1757;65;2018;4.741;9.31;0.733;66.85;0.65;-0.199;0.84
1758;92;2022;4.74;7.125;0.711;51.75;0.884;0.043;0.688
1759;119;2006;4.739;9.495;0.883;48.84;0.824;-0.201;0.723
1760;22;2008;4.737;8.329;0.792;60.76;0.719;-0.105;0.923
1761;74;2017;4.737;8.159;0.816;60.75;0.845;0.12;0.77
1762;48;2010;4.735;9.448;0.86;64.4;0.824;-0.08;0.78
1763;122;2016;4.733;7.361;0.657;50.5;0.681;0.103;0.863
1764;65;2020;4.731;9.214;0.719;66.95;0.668;-0.206;0.877
1765;44;2006;4.73;9.154;0.895;64.88;0.691;0.056;0.841
1766;116;2008;4.73;7.918;0.624;48.08;0.717;0.051;0.89
1767;26;2006;4.728;9.154;0.854;60.58;0.772;-0.239;0.774
1768;11;2010;4.725;10.105;0.896;65.8;0.514;-0.151;0.983
1769;60;2011;4.725;9.047;0.751;60.88;0.347;-0.068;0.78
1770;60;2013;4.725;9.159;0.728;60.84;0.75;-0.047;0.71
1771;78;2012;4.724;8.231;0.582;62.24;0.668;-0.051;0.765
1772;102;2022;4.724;8.602;0.648;60.475;0.624;-0.016;0.657
1773;63;2014;4.722;8.618;0.775;63.402;0.657;-0.163;0.804
1774;143;2013;4.72;10.233;0.687;70.24;0.426;-0.277;0.941
1775;76;2012;4.72;8.423;0.511;58.02;0.609;0.062;0.83
1776;61;2005;4.719;9.8;0.82;66.1;0.623;0.0;0.877
1777;62;2017;4.717;9.627;0.714;66.0;0.731;0.21;0.715
1778;63;2006;4.716;8.201;0.818;63.402;0.547;0.0;0.858
1779;45;2013;4.713;8.521;0.792;61.7;0.698;-0.031;0.868
1780;98;2022;4.712;8.225;0.629;56.525;0.675;0.022;0.849
1781;27;2013;4.711;9.474;0.897;63.16;0.569;-0.225;0.937
1782;10;2006;4.71;10.042;0.884;63.1;0.641;-0.236;0.937
1783;97;2006;4.71;8.314;0.735;50.22;0.649;0.08;0.871
1784;86;2011;4.704;8.538;0.691;57.78;0.882;0.454;0.587
1785;63;2010;4.703;8.363;0.822;63.402;0.504;-0.121;0.752
1786;27;2019;4.702;9.458;0.883;64.3;0.715;-0.087;0.885
1787;22;2007;4.698;8.258;0.833;60.34;0.684;-0.097;0.929
1788;63;2015;4.695;8.683;0.766;63.402;0.556;-0.173;0.774
1789;91;2015;4.691;8.519;0.642;54.9;0.85;-0.129;0.841
1790;103;2023;4.691;7.686;0.651;58.2;0.727;0.43;0.852
1791;120;2013;4.69;7.755;0.799;48.8;0.576;-0.093;0.831
1792;11;2012;4.683;10.119;0.906;66.12;0.569;-0.142;0.93
1793;96;2008;4.683;7.941;0.756;56.1;0.612;-0.037;0.879
1794;96;2017;4.683;8.089;0.744;58.8;0.687;-0.05;0.825
1795;62;2014;4.682;9.585;0.644;65.56;0.767;0.227;0.64
1796;120;2010;4.682;7.495;0.857;45.2;0.665;-0.081;0.828
1797;26;2011;4.68;9.541;0.725;61.98;0.537;-0.11;0.795
1798;96;2007;4.68;7.931;0.718;55.8;0.698;-0.009;0.827
1799;102;2017;4.678;8.568;0.779;59.35;0.527;-0.161;0.777
1800;76;2023;4.676;8.919;0.633;61.5;0.9;0.121;0.77
1801;102;2012;4.673;8.494;0.763;58.0;0.487;-0.026;0.707
1802;27;2023;4.672;9.423;0.839;64.8;0.772;0.37;0.922
1803;81;2006;4.67;8.562;0.795;61.36;0.828;0.058;0.841
1804;13;2010;4.669;9.272;0.773;67.0;0.365;-0.131;0.933
1805;67;2010;4.669;9.243;0.769;61.7;0.486;-0.081;0.826
1806;10;2009;4.669;9.985;0.807;64.0;0.437;-0.187;0.942
1807;10;2007;4.667;10.145;0.836;63.4;0.7;-0.173;0.924
1808;110;2011;4.667;7.609;0.796;51.64;0.823;-0.103;0.726
1809;27;2018;4.662;9.42;0.901;64.175;0.663;-0.08;0.943
1810;93;2015;4.661;9.609;0.756;56.3;0.671;-0.196;0.867
1811;78;2013;4.66;8.277;0.53;62.76;0.742;-0.032;0.743
1812;60;2012;4.66;9.133;0.73;60.86;0.315;-0.018;0.789
1813;25;2018;4.659;9.565;0.617;64.575;0.775;-0.238;0.755
1814;75;2024;4.688316707787267;8.595802374685881;0.6239506828570667;55.846793389825876;0.6872935029128573;-0.006219283773518745;0.8619561881543352
1815;105;2018;4.656;8.404;0.707;57.3;0.821;0.282;0.844
1816;92;2008;4.654;6.885;0.756;45.66;0.514;0.0;0.864
1817;92;2018;4.654;7.165;0.738;49.95;0.897;0.043;0.691
1818;31;2010;4.653;9.092;0.768;66.7;0.805;-0.139;0.744
1819;62;2016;4.653;9.614;0.566;65.85;0.773;0.176;0.713
1820;69;2006;4.653;9.57;0.853;65.16;0.67;0.064;0.902
1821;23;2008;4.652;9.23;0.709;64.32;0.462;-0.219;0.876
1822;90;2010;4.652;9.508;0.917;49.6;0.739;-0.213;0.791
1823;101;2017;4.647;7.59;0.785;54.15;0.614;-0.066;0.727
1824;63;2012;4.647;8.598;0.782;63.402;0.542;-0.163;0.73
1825;22;2006;4.641;8.185;0.844;59.92;0.678;-0.145;0.879
1826;107;2020;4.641;7.714;0.8;58.675;0.687;0.14;0.878
1827;17;2017;4.64;9.455;0.638;69.05;0.75;-0.033;0.876
1828;101;2020;4.64;7.647;0.668;55.275;0.75;0.12;0.809
1829;111;2008;4.64;7.413;0.776;54.62;0.332;-0.103;0.773
1830;16;2012;4.64;9.527;0.798;65.06;0.613;-0.091;0.92
1831;121;2012;4.639;6.803;0.77;50.9;0.557;-0.037;0.807
1832;66;2018;4.639;9.168;0.8;67.6;0.762;-0.189;0.744
1833;27;2022;4.637;9.281;0.863;64.675;0.829;0.408;0.852
1834;78;2014;4.636;8.323;0.577;63.28;0.736;-0.115;0.789
1835;101;2021;4.636;7.687;0.658;55.65;0.644;0.064;0.736
1836;76;2011;4.635;8.383;0.553;57.66;0.838;-0.043;0.908
